,State_Signal 1,Red_Signal 1,Green_Signal 1,Vehicles_Crossed_Signal 1,State_Signal 2,Red_Signal 2,Green_Signal 2,Vehicles_Crossed_Signal 2,State_Signal 3,Red_Signal 3,Green_Signal 3,Vehicles_Crossed_Signal 3,State_Signal 4,Red_Signal 4,Green_Signal 4,Vehicles_Crossed_Signal 4
2331,RED,89,20,1350,GREEN,0,9,1466,RED,14,20,397,RED,64,20,377
2332,RED,88,20,1350,GREEN,0,8,1466,RED,13,20,397,RED,63,20,377
2333,RED,87,20,1350,GREEN,0,7,1466,RED,12,20,397,RED,62,20,377
2334,RED,86,20,1350,GREEN,0,6,1466,RED,11,20,397,RED,61,20,377
2335,RED,85,20,1350,GREEN,0,5,1468,RED,10,20,397,RED,60,20,377
2336,RED,84,20,1350,GREEN,0,4,1470,RED,9,20,397,RED,59,20,377
2337,RED,83,20,1350,GREEN,0,3,1472,RED,8,20,397,RED,58,20,377
2338,RED,82,20,1350,GREEN,0,2,1472,RED,7,20,397,RED,57,20,377
2339,RED,81,20,1350,GREEN,0,1,1472,RED,6,20,397,RED,56,20,377
2340,RED,75,20,1350,RED,100,20,1472,GREEN,0,20,397,RED,25,20,377
2341,RED,74,20,1350,RED,99,20,1472,GREEN,0,19,402,RED,24,20,377
2342,RED,73,20,1350,RED,98,20,1472,GREEN,0,18,406,RED,23,20,377
2343,RED,72,20,1350,RED,97,20,1472,GREEN,0,17,408,RED,22,20,377
2344,RED,71,20,1350,RED,96,20,1472,GREEN,0,16,410,RED,21,20,377
2345,RED,70,20,1350,RED,95,20,1472,GREEN,0,15,411,RED,20,20,377
2346,RED,69,20,1350,RED,94,20,1472,GREEN,0,14,412,RED,19,20,377
2347,RED,68,20,1350,RED,93,20,1472,GREEN,0,13,412,RED,18,20,377
2348,RED,67,20,1350,RED,92,20,1472,GREEN,0,12,412,RED,17,20,377
2349,RED,66,20,1350,RED,91,20,1472,GREEN,0,11,412,RED,16,20,377
2350,RED,65,20,1350,RED,90,20,1472,GREEN,0,10,412,RED,15,20,377
2351,RED,64,20,1350,RED,89,20,1472,GREEN,0,9,412,RED,14,20,377
2352,RED,63,20,1350,RED,88,20,1472,GREEN,0,8,413,RED,13,20,377
2353,RED,62,20,1350,RED,87,20,1472,GREEN,0,7,413,RED,12,20,377
2354,RED,61,20,1350,RED,86,20,1472,GREEN,0,6,413,RED,11,20,377
2355,RED,60,20,1350,RED,85,20,1472,GREEN,0,5,415,RED,10,20,377
2356,RED,59,20,1350,RED,84,20,1472,GREEN,0,4,415,RED,9,20,377
2357,RED,58,20,1350,RED,83,20,1472,GREEN,0,3,415,RED,8,20,377
2358,RED,57,20,1350,RED,82,20,1472,GREEN,0,2,415,RED,7,20,377
2359,RED,56,20,1350,RED,81,20,1472,GREEN,0,1,415,RED,6,20,377
2360,RED,25,20,1350,RED,75,20,1472,RED,100,20,415,GREEN,0,20,377
2361,RED,24,20,1350,RED,74,20,1472,RED,99,20,415,GREEN,0,19,382
2362,RED,23,20,1350,RED,73,20,1472,RED,98,20,415,GREEN,0,18,384
2363,RED,22,20,1350,RED,72,20,1472,RED,97,20,415,GREEN,0,17,385
2364,RED,21,20,1350,RED,71,20,1472,RED,96,20,415,GREEN,0,16,387
2365,RED,20,20,1350,RED,70,20,1472,RED,95,20,415,GREEN,0,15,388
2366,RED,19,20,1350,RED,69,20,1472,RED,94,20,415,GREEN,0,14,390
2367,RED,18,20,1350,RED,68,20,1472,RED,93,20,415,GREEN,0,13,390
2368,RED,17,20,1350,RED,67,20,1472,RED,92,20,415,GREEN,0,12,390
2369,RED,16,20,1350,RED,66,20,1472,RED,91,20,415,GREEN,0,11,390
2370,RED,15,20,1350,RED,65,20,1472,RED,90,20,415,GREEN,0,10,390
2371,RED,14,20,1350,RED,64,20,1472,RED,89,20,415,GREEN,0,9,390
2372,RED,13,20,1350,RED,63,20,1472,RED,88,20,415,GREEN,0,8,390
2373,RED,12,20,1350,RED,62,20,1472,RED,87,20,415,GREEN,0,7,390
2374,RED,11,20,1350,RED,61,20,1472,RED,86,20,415,GREEN,0,6,390
2375,RED,10,20,1350,RED,60,20,1472,RED,85,20,415,GREEN,0,5,390
2376,RED,9,20,1350,RED,59,20,1472,RED,84,20,415,GREEN,0,4,390
2377,RED,8,20,1350,RED,58,20,1472,RED,83,20,415,GREEN,0,3,390
2378,RED,7,20,1350,RED,57,20,1472,RED,82,20,415,GREEN,0,2,390
2379,RED,6,20,1350,RED,56,20,1472,RED,81,20,415,GREEN,0,1,390
2380,GREEN,0,20,1350,RED,25,20,1472,RED,75,20,415,RED,100,20,390
2381,GREEN,0,19,1358,RED,24,20,1472,RED,74,20,415,RED,99,20,390
2382,GREEN,0,18,1364,RED,23,20,1472,RED,73,20,415,RED,98,20,390
2383,GREEN,0,17,1367,RED,22,20,1472,RED,72,20,415,RED,97,20,390
2384,GREEN,0,16,1371,RED,21,20,1472,RED,71,20,415,RED,96,20,390
2385,GREEN,0,15,1374,RED,20,20,1472,RED,70,20,415,RED,95,20,390
2386,GREEN,0,14,1378,RED,19,20,1472,RED,69,20,415,RED,94,20,390
2387,GREEN,0,13,1382,RED,18,20,1472,RED,68,20,415,RED,93,20,390
2388,GREEN,0,12,1387,RED,17,20,1472,RED,67,20,415,RED,92,20,390
2389,GREEN,0,11,1390,RED,16,20,1472,RED,66,20,415,RED,91,20,390
2390,GREEN,0,10,1393,RED,15,20,1472,RED,65,20,415,RED,90,20,390
2391,GREEN,0,9,1394,RED,14,20,1472,RED,64,20,415,RED,89,20,390
2392,GREEN,0,8,1394,RED,13,20,1472,RED,63,20,415,RED,88,20,390
2393,GREEN,0,7,1394,RED,12,20,1472,RED,62,20,415,RED,87,20,390
2394,GREEN,0,6,1394,RED,11,20,1472,RED,61,20,415,RED,86,20,390
2395,GREEN,0,5,1394,RED,10,20,1472,RED,60,20,415,RED,85,20,390
2396,GREEN,0,4,1394,RED,9,20,1472,RED,59,20,415,RED,84,20,390
2397,GREEN,0,3,1394,RED,8,20,1472,RED,58,20,415,RED,83,20,390
2398,GREEN,0,2,1394,RED,7,20,1472,RED,57,20,415,RED,82,20,390
2399,GREEN,0,1,1394,RED,6,20,1472,RED,56,20,415,RED,81,20,390
2400,RED,100,20,1394,GREEN,0,20,1472,RED,25,20,415,RED,75,20,390
2401,RED,99,20,1394,GREEN,0,19,1480,RED,24,20,415,RED,74,20,390
2402,RED,98,20,1394,GREEN,0,18,1488,RED,23,20,415,RED,73,20,390
2403,RED,97,20,1394,GREEN,0,17,1494,RED,22,20,415,RED,72,20,390
2404,RED,96,20,1394,GREEN,0,16,1498,RED,21,20,415,RED,71,20,390
2405,RED,95,20,1394,GREEN,0,15,1502,RED,20,20,415,RED,70,20,390
2406,RED,94,20,1394,GREEN,0,14,1506,RED,19,20,415,RED,69,20,390
2407,RED,93,20,1394,GREEN,0,13,1508,RED,18,20,415,RED,68,20,390
2408,RED,92,20,1394,GREEN,0,12,1510,RED,17,20,415,RED,67,20,390
2409,RED,91,20,1394,GREEN,0,11,1510,RED,16,20,415,RED,66,20,390
2410,RED,90,20,1394,GREEN,0,10,1510,RED,15,20,415,RED,65,20,390
2411,RED,89,20,1394,GREEN,0,9,1510,RED,14,20,415,RED,64,20,390
2412,RED,88,20,1394,GREEN,0,8,1510,RED,13,20,415,RED,63,20,390
2413,RED,87,20,1394,GREEN,0,7,1510,RED,12,20,415,RED,62,20,390
2414,RED,86,20,1394,GREEN,0,6,1512,RED,11,20,415,RED,61,20,390
2415,RED,85,20,1394,GREEN,0,5,1513,RED,10,20,415,RED,60,20,390
2416,RED,84,20,1394,GREEN,0,4,1515,RED,9,20,415,RED,59,20,390
2417,RED,83,20,1394,GREEN,0,3,1515,RED,8,20,415,RED,58,20,390
2418,RED,82,20,1394,GREEN,0,2,1515,RED,7,20,415,RED,57,20,390
2419,RED,81,20,1394,GREEN,0,1,1515,RED,6,20,415,RED,56,20,390
2420,RED,75,20,1394,RED,100,20,1515,GREEN,0,20,415,RED,25,20,390
2421,RED,74,20,1394,RED,99,20,1515,GREEN,0,19,421,RED,24,20,390
2422,RED,73,20,1394,RED,98,20,1515,GREEN,0,18,424,RED,23,20,390
2423,RED,72,20,1394,RED,97,20,1515,GREEN,0,17,424,RED,22,20,390
2424,RED,71,20,1394,RED,96,20,1515,GREEN,0,16,425,RED,21,20,390
2425,RED,70,20,1394,RED,95,20,1515,GREEN,0,15,425,RED,20,20,390
2426,RED,69,20,1394,RED,94,20,1515,GREEN,0,14,425,RED,19,20,390
2427,RED,68,20,1394,RED,93,20,1515,GREEN,0,13,425,RED,18,20,390
2428,RED,67,20,1394,RED,92,20,1515,GREEN,0,12,426,RED,17,20,390
2429,RED,66,20,1394,RED,91,20,1515,GREEN,0,11,426,RED,16,20,390
2430,RED,65,20,1394,RED,90,20,1515,GREEN,0,10,427,RED,15,20,390
2431,RED,64,20,1394,RED,89,20,1515,GREEN,0,9,427,RED,14,20,390
2432,RED,63,20,1394,RED,88,20,1515,GREEN,0,8,427,RED,13,20,390
2433,RED,62,20,1394,RED,87,20,1515,GREEN,0,7,427,RED,12,20,390
2434,RED,61,20,1394,RED,86,20,1515,GREEN,0,6,427,RED,11,20,390
2435,RED,60,20,1394,RED,85,20,1515,GREEN,0,5,427,RED,10,20,390
2436,RED,59,20,1394,RED,84,20,1515,GREEN,0,4,427,RED,9,20,390
2437,RED,58,20,1394,RED,83,20,1515,GREEN,0,3,427,RED,8,20,390
2438,RED,57,20,1394,RED,82,20,1515,GREEN,0,2,427,RED,7,20,390
2439,RED,56,20,1394,RED,81,20,1515,GREEN,0,1,427,RED,6,20,390
2440,RED,25,20,1394,RED,75,20,1515,RED,100,20,428,GREEN,0,20,390
2441,RED,24,20,1394,RED,74,20,1515,RED,99,20,428,GREEN,0,19,397
2442,RED,23,20,1394,RED,73,20,1515,RED,98,20,428,GREEN,0,18,400
2443,RED,22,20,1394,RED,72,20,1515,RED,97,20,428,GREEN,0,17,402
2444,RED,21,20,1394,RED,71,20,1515,RED,96,20,428,GREEN,0,16,402
2445,RED,20,20,1394,RED,70,20,1515,RED,95,20,428,GREEN,0,15,402
2446,RED,19,20,1394,RED,69,20,1515,RED,94,20,428,GREEN,0,14,402
2447,RED,18,20,1394,RED,68,20,1515,RED,93,20,428,GREEN,0,13,402
2448,RED,17,20,1394,RED,67,20,1515,RED,92,20,428,GREEN,0,12,403
2449,RED,16,20,1394,RED,66,20,1515,RED,91,20,428,GREEN,0,11,403
2450,RED,15,20,1394,RED,65,20,1515,RED,90,20,428,GREEN,0,10,403
2451,RED,14,20,1394,RED,64,20,1515,RED,89,20,428,GREEN,0,9,403
2452,RED,13,20,1394,RED,63,20,1515,RED,88,20,428,GREEN,0,8,403
2453,RED,12,20,1394,RED,62,20,1515,RED,87,20,428,GREEN,0,7,403
2454,RED,11,20,1394,RED,61,20,1515,RED,86,20,428,GREEN,0,6,403
2455,RED,10,20,1394,RED,60,20,1515,RED,85,20,428,GREEN,0,5,403
2456,RED,9,20,1394,RED,59,20,1515,RED,84,20,428,GREEN,0,4,403
2457,RED,8,20,1394,RED,58,20,1515,RED,83,20,428,GREEN,0,3,403
2458,RED,7,20,1394,RED,57,20,1515,RED,82,20,428,GREEN,0,2,403
2459,RED,6,20,1394,RED,56,20,1515,RED,81,20,428,GREEN,0,1,403
2460,GREEN,0,20,1394,RED,25,20,1515,RED,75,20,428,RED,100,20,403
2461,GREEN,0,19,1402,RED,24,20,1515,RED,74,20,428,RED,99,20,403
2462,GREEN,0,18,1410,RED,23,20,1515,RED,73,20,428,RED,98,20,403
2463,GREEN,0,17,1417,RED,22,20,1515,RED,72,20,428,RED,97,20,403
2464,GREEN,0,16,1422,RED,21,20,1515,RED,71,20,428,RED,96,20,403
2465,GREEN,0,15,1426,RED,20,20,1515,RED,70,20,428,RED,95,20,403
2466,GREEN,0,14,1430,RED,19,20,1515,RED,69,20,428,RED,94,20,403
2467,GREEN,0,13,1434,RED,18,20,1515,RED,68,20,428,RED,93,20,403
2468,GREEN,0,12,1436,RED,17,20,1515,RED,67,20,428,RED,92,20,403
2469,GREEN,0,11,1436,RED,16,20,1515,RED,66,20,428,RED,91,20,403
2470,GREEN,0,10,1436,RED,15,20,1515,RED,65,20,428,RED,90,20,403
2471,GREEN,0,9,1436,RED,14,20,1515,RED,64,20,428,RED,89,20,403
2472,GREEN,0,8,1436,RED,13,20,1515,RED,63,20,428,RED,88,20,403
2473,GREEN,0,7,1437,RED,12,20,1515,RED,62,20,428,RED,87,20,403
2474,GREEN,0,6,1438,RED,11,20,1515,RED,61,20,428,RED,86,20,403
2475,GREEN,0,5,1438,RED,10,20,1515,RED,60,20,428,RED,85,20,403
2476,GREEN,0,4,1438,RED,9,20,1515,RED,59,20,428,RED,84,20,403
2477,GREEN,0,3,1438,RED,8,20,1515,RED,58,20,428,RED,83,20,403
2478,GREEN,0,2,1440,RED,7,20,1515,RED,57,20,428,RED,82,20,403
2479,GREEN,0,1,1441,RED,6,20,1515,RED,56,20,428,RED,81,20,403
2480,RED,100,20,1442,GREEN,0,20,1515,RED,25,20,428,RED,75,20,403
2481,RED,99,20,1442,GREEN,0,19,1523,RED,24,20,428,RED,74,20,403
2482,RED,98,20,1442,GREEN,0,18,1530,RED,23,20,428,RED,73,20,403
2483,RED,97,20,1442,GREEN,0,17,1534,RED,22,20,428,RED,72,20,403
2484,RED,96,20,1442,GREEN,0,16,1538,RED,21,20,428,RED,71,20,403
2485,RED,95,20,1442,GREEN,0,15,1542,RED,20,20,428,RED,70,20,403
2486,RED,94,20,1442,GREEN,0,14,1546,RED,19,20,428,RED,69,20,403
2487,RED,93,20,1442,GREEN,0,13,1550,RED,18,20,428,RED,68,20,403
2488,RED,92,20,1442,GREEN,0,12,1552,RED,17,20,428,RED,67,20,403
2489,RED,91,20,1442,GREEN,0,11,1553,RED,16,20,428,RED,66,20,403
2490,RED,90,20,1442,GREEN,0,10,1553,RED,15,20,428,RED,65,20,403
2491,RED,89,20,1442,GREEN,0,9,1553,RED,14,20,428,RED,64,20,403
2492,RED,88,20,1442,GREEN,0,8,1554,RED,13,20,428,RED,63,20,403
2493,RED,87,20,1442,GREEN,0,7,1554,RED,12,20,428,RED,62,20,403
2494,RED,86,20,1442,GREEN,0,6,1554,RED,11,20,428,RED,61,20,403
2495,RED,85,20,1442,GREEN,0,5,1554,RED,10,20,428,RED,60,20,403
2496,RED,84,20,1442,GREEN,0,4,1554,RED,9,20,428,RED,59,20,403
2497,RED,83,20,1442,GREEN,0,3,1555,RED,8,20,428,RED,58,20,403
2498,RED,82,20,1442,GREEN,0,2,1555,RED,7,20,428,RED,57,20,403
2499,RED,81,20,1442,GREEN,0,1,1555,RED,6,20,428,RED,56,20,403
2500,RED,75,20,1442,RED,100,20,1555,GREEN,0,20,428,RED,25,20,403
2501,RED,74,20,1442,RED,99,20,1555,GREEN,0,19,435,RED,24,20,403
2502,RED,73,20,1442,RED,98,20,1555,GREEN,0,18,439,RED,23,20,403
2503,RED,72,20,1442,RED,97,20,1555,GREEN,0,17,441,RED,22,20,403
2504,RED,71,20,1442,RED,96,20,1555,GREEN,0,16,442,RED,21,20,403
2505,RED,70,20,1442,RED,95,20,1555,GREEN,0,15,442,RED,20,20,403
2506,RED,69,20,1442,RED,94,20,1555,GREEN,0,14,442,RED,19,20,403
2507,RED,68,20,1442,RED,93,20,1555,GREEN,0,13,443,RED,18,20,403
2508,RED,67,20,1442,RED,92,20,1555,GREEN,0,12,445,RED,17,20,403
2509,RED,66,20,1442,RED,91,20,1555,GREEN,0,11,445,RED,16,20,403
2510,RED,65,20,1442,RED,90,20,1555,GREEN,0,10,445,RED,15,20,403
2511,RED,64,20,1442,RED,89,20,1555,GREEN,0,9,445,RED,14,20,403
2512,RED,63,20,1442,RED,88,20,1555,GREEN,0,8,445,RED,13,20,403
2513,RED,62,20,1442,RED,87,20,1555,GREEN,0,7,445,RED,12,20,403
2514,RED,61,20,1442,RED,86,20,1555,GREEN,0,6,445,RED,11,20,403
2515,RED,60,20,1442,RED,85,20,1555,GREEN,0,5,445,RED,10,20,403
2516,RED,59,20,1442,RED,84,20,1555,GREEN,0,4,446,RED,9,20,403
2517,RED,58,20,1442,RED,83,20,1555,GREEN,0,3,446,RED,8,20,403
2518,RED,57,20,1442,RED,82,20,1555,GREEN,0,2,446,RED,7,20,403
2519,RED,56,20,1442,RED,81,20,1555,GREEN,0,1,446,RED,6,20,403
2520,RED,25,20,1442,RED,75,20,1555,RED,100,20,446,GREEN,0,20,403
2521,RED,24,20,1442,RED,74,20,1555,RED,99,20,446,GREEN,0,19,409
2522,RED,23,20,1442,RED,73,20,1555,RED,98,20,446,GREEN,0,18,411
2523,RED,22,20,1442,RED,72,20,1555,RED,97,20,446,GREEN,0,17,411
2524,RED,21,20,1442,RED,71,20,1555,RED,96,20,446,GREEN,0,16,411
2525,RED,20,20,1442,RED,70,20,1555,RED,95,20,446,GREEN,0,15,411
2526,RED,19,20,1442,RED,69,20,1555,RED,94,20,446,GREEN,0,14,412
2527,RED,18,20,1442,RED,68,20,1555,RED,93,20,446,GREEN,0,13,414
2528,RED,17,20,1442,RED,67,20,1555,RED,92,20,446,GREEN,0,12,414
2529,RED,16,20,1442,RED,66,20,1555,RED,91,20,446,GREEN,0,11,414
2530,RED,15,20,1442,RED,65,20,1555,RED,90,20,446,GREEN,0,10,414
2531,RED,14,20,1442,RED,64,20,1555,RED,89,20,446,GREEN,0,9,414
2532,RED,13,20,1442,RED,63,20,1555,RED,88,20,446,GREEN,0,8,415
2533,RED,12,20,1442,RED,62,20,1555,RED,87,20,446,GREEN,0,7,415
2534,RED,11,20,1442,RED,61,20,1555,RED,86,20,446,GREEN,0,6,416
2535,RED,10,20,1442,RED,60,20,1555,RED,85,20,446,GREEN,0,5,416
2536,RED,9,20,1442,RED,59,20,1555,RED,84,20,446,GREEN,0,4,417
2537,RED,8,20,1442,RED,58,20,1555,RED,83,20,446,GREEN,0,3,418
2538,RED,7,20,1442,RED,57,20,1555,RED,82,20,446,GREEN,0,2,419
2539,RED,6,20,1442,RED,56,20,1555,RED,81,20,446,GREEN,0,1,419
2540,GREEN,0,20,1442,RED,25,20,1555,RED,75,20,446,RED,100,20,419
2541,GREEN,0,19,1451,RED,24,20,1555,RED,74,20,446,RED,99,20,419
2542,GREEN,0,18,1455,RED,23,20,1555,RED,73,20,446,RED,98,20,419
2543,GREEN,0,17,1459,RED,22,20,1555,RED,72,20,446,RED,97,20,419
2544,GREEN,0,16,1462,RED,21,20,1555,RED,71,20,446,RED,96,20,419
2545,GREEN,0,15,1467,RED,20,20,1555,RED,70,20,446,RED,95,20,419
2546,GREEN,0,14,1471,RED,19,20,1555,RED,69,20,446,RED,94,20,419
2547,GREEN,0,13,1474,RED,18,20,1555,RED,68,20,446,RED,93,20,419
2548,GREEN,0,12,1477,RED,17,20,1555,RED,67,20,446,RED,92,20,419
2549,GREEN,0,11,1480,RED,16,20,1555,RED,66,20,446,RED,91,20,419
2550,GREEN,0,10,1483,RED,15,20,1555,RED,65,20,446,RED,90,20,419
2551,GREEN,0,9,1484,RED,14,20,1555,RED,64,20,446,RED,89,20,419
2552,GREEN,0,8,1484,RED,13,20,1555,RED,63,20,446,RED,88,20,419
2553,GREEN,0,7,1487,RED,12,20,1555,RED,62,20,446,RED,87,20,419
2554,GREEN,0,6,1487,RED,11,20,1555,RED,61,20,446,RED,86,20,419
2555,GREEN,0,5,1488,RED,10,20,1555,RED,60,20,446,RED,85,20,419
2556,GREEN,0,4,1488,RED,9,20,1555,RED,59,20,446,RED,84,20,419
2557,GREEN,0,3,1488,RED,8,20,1555,RED,58,20,446,RED,83,20,419
2558,GREEN,0,2,1488,RED,7,20,1555,RED,57,20,446,RED,82,20,419
2559,GREEN,0,1,1488,RED,6,20,1555,RED,56,20,446,RED,81,20,419
2560,RED,100,20,1488,GREEN,0,20,1555,RED,25,20,446,RED,75,20,419
2561,RED,99,20,1488,GREEN,0,19,1563,RED,24,20,446,RED,74,20,419
2562,RED,98,20,1488,GREEN,0,18,1571,RED,23,20,446,RED,73,20,419
2563,RED,97,20,1488,GREEN,0,17,1578,RED,22,20,446,RED,72,20,419
2564,RED,96,20,1488,GREEN,0,16,1586,RED,21,20,446,RED,71,20,419
2565,RED,95,20,1488,GREEN,0,15,1591,RED,20,20,446,RED,70,20,419
2566,RED,94,20,1488,GREEN,0,14,1595,RED,19,20,446,RED,69,20,419
2567,RED,93,20,1488,GREEN,0,13,1598,RED,18,20,446,RED,68,20,419
2568,RED,92,20,1488,GREEN,0,12,1603,RED,17,20,446,RED,67,20,419
2569,RED,91,20,1488,GREEN,0,11,1606,RED,16,20,446,RED,66,20,419
2570,RED,90,20,1488,GREEN,0,10,1608,RED,15,20,446,RED,65,20,419
2571,RED,89,20,1488,GREEN,0,9,1608,RED,14,20,446,RED,64,20,419
2572,RED,88,20,1488,GREEN,0,8,1608,RED,13,20,446,RED,63,20,419
2573,RED,87,20,1488,GREEN,0,7,1608,RED,12,20,446,RED,62,20,419
2574,RED,86,20,1488,GREEN,0,6,1609,RED,11,20,446,RED,61,20,419
2575,RED,85,20,1488,GREEN,0,5,1610,RED,10,20,446,RED,60,20,419
2576,RED,84,20,1488,GREEN,0,4,1614,RED,9,20,446,RED,59,20,419
2577,RED,83,20,1488,GREEN,0,3,1615,RED,8,20,446,RED,58,20,419
2578,RED,82,20,1488,GREEN,0,2,1615,RED,7,20,446,RED,57,20,419
2579,RED,81,20,1488,GREEN,0,1,1615,RED,6,20,446,RED,56,20,419
2580,RED,75,20,1488,RED,100,20,1615,GREEN,0,20,446,RED,25,20,419
2581,RED,74,20,1488,RED,99,20,1615,GREEN,0,19,452,RED,24,20,419
2582,RED,73,20,1488,RED,98,20,1615,GREEN,0,18,454,RED,23,20,419
2583,RED,72,20,1488,RED,97,20,1615,GREEN,0,17,456,RED,22,20,419
2584,RED,71,20,1488,RED,96,20,1615,GREEN,0,16,458,RED,21,20,419
2585,RED,70,20,1488,RED,95,20,1615,GREEN,0,15,458,RED,20,20,419
2586,RED,69,20,1488,RED,94,20,1615,GREEN,0,14,458,RED,19,20,419
2587,RED,68,20,1488,RED,93,20,1615,GREEN,0,13,458,RED,18,20,419
2588,RED,67,20,1488,RED,92,20,1615,GREEN,0,12,458,RED,17,20,419
2589,RED,66,20,1488,RED,91,20,1615,GREEN,0,11,458,RED,16,20,419
2590,RED,65,20,1488,RED,90,20,1615,GREEN,0,10,458,RED,15,20,419
2591,RED,64,20,1488,RED,89,20,1615,GREEN,0,9,458,RED,14,20,419
2592,RED,63,20,1488,RED,88,20,1615,GREEN,0,8,458,RED,13,20,419
2593,RED,62,20,1488,RED,87,20,1615,GREEN,0,7,458,RED,12,20,419
2594,RED,61,20,1488,RED,86,20,1615,GREEN,0,6,458,RED,11,20,419
2595,RED,60,20,1488,RED,85,20,1615,GREEN,0,5,458,RED,10,20,419
2596,RED,59,20,1488,RED,84,20,1615,GREEN,0,4,458,RED,9,20,419
2597,RED,58,20,1488,RED,83,20,1615,GREEN,0,3,458,RED,8,20,419
2598,RED,57,20,1488,RED,82,20,1615,GREEN,0,2,458,RED,7,20,419
2599,RED,56,20,1488,RED,81,20,1615,GREEN,0,1,458,RED,6,20,419
2600,RED,25,20,1488,RED,75,20,1615,RED,100,20,459,GREEN,0,20,419
2601,RED,24,20,1488,RED,74,20,1615,RED,99,20,459,GREEN,0,19,425
2602,RED,23,20,1488,RED,73,20,1615,RED,98,20,459,GREEN,0,18,429
2603,RED,22,20,1488,RED,72,20,1615,RED,97,20,459,GREEN,0,17,430
2604,RED,21,20,1488,RED,71,20,1615,RED,96,20,459,GREEN,0,16,431
2605,RED,20,20,1488,RED,70,20,1615,RED,95,20,459,GREEN,0,15,431
2606,RED,19,20,1488,RED,69,20,1615,RED,94,20,459,GREEN,0,14,431
2607,RED,18,20,1488,RED,68,20,1615,RED,93,20,459,GREEN,0,13,431
2608,RED,17,20,1488,RED,67,20,1615,RED,92,20,459,GREEN,0,12,431
2609,RED,16,20,1488,RED,66,20,1615,RED,91,20,459,GREEN,0,11,431
2610,RED,15,20,1488,RED,65,20,1615,RED,90,20,459,GREEN,0,10,431
2611,RED,14,20,1488,RED,64,20,1615,RED,89,20,459,GREEN,0,9,431
2612,RED,13,20,1488,RED,63,20,1615,RED,88,20,459,GREEN,0,8,431
2613,RED,12,20,1488,RED,62,20,1615,RED,87,20,459,GREEN,0,7,431
2614,RED,11,20,1488,RED,61,20,1615,RED,86,20,459,GREEN,0,6,431
2615,RED,10,20,1488,RED,60,20,1615,RED,85,20,459,GREEN,0,5,431
2616,RED,9,20,1488,RED,59,20,1615,RED,84,20,459,GREEN,0,4,431
2617,RED,8,20,1488,RED,58,20,1615,RED,83,20,459,GREEN,0,3,431
2618,RED,7,20,1488,RED,57,20,1615,RED,82,20,459,GREEN,0,2,431
2619,RED,6,20,1488,RED,56,20,1615,RED,81,20,459,GREEN,0,1,431
2620,GREEN,0,20,1488,RED,25,20,1615,RED,75,20,459,RED,100,20,432
2621,GREEN,0,19,1496,RED,24,20,1615,RED,74,20,459,RED,99,20,432
2622,GREEN,0,18,1504,RED,23,20,1615,RED,73,20,459,RED,98,20,432
2623,GREEN,0,17,1511,RED,22,20,1615,RED,72,20,459,RED,97,20,432
2624,GREEN,0,16,1517,RED,21,20,1615,RED,71,20,459,RED,96,20,432
2625,GREEN,0,15,1522,RED,20,20,1615,RED,70,20,459,RED,95,20,432
2626,GREEN,0,14,1524,RED,19,20,1615,RED,69,20,459,RED,94,20,432
2627,GREEN,0,13,1528,RED,18,20,1615,RED,68,20,459,RED,93,20,432
2628,GREEN,0,12,1532,RED,17,20,1615,RED,67,20,459,RED,92,20,432
2629,GREEN,0,11,1536,RED,16,20,1615,RED,66,20,459,RED,91,20,432
2630,GREEN,0,10,1538,RED,15,20,1615,RED,65,20,459,RED,90,20,432
2631,GREEN,0,9,1540,RED,14,20,1615,RED,64,20,459,RED,89,20,432
2632,GREEN,0,8,1541,RED,13,20,1615,RED,63,20,459,RED,88,20,432
2633,GREEN,0,7,1543,RED,12,20,1615,RED,62,20,459,RED,87,20,432
2634,GREEN,0,6,1544,RED,11,20,1615,RED,61,20,459,RED,86,20,432
2635,GREEN,0,5,1544,RED,10,20,1615,RED,60,20,459,RED,85,20,432
2636,GREEN,0,4,1544,RED,9,20,1615,RED,59,20,459,RED,84,20,432
2637,GREEN,0,3,1544,RED,8,20,1615,RED,58,20,459,RED,83,20,432
2638,GREEN,0,2,1545,RED,7,20,1615,RED,57,20,459,RED,82,20,432
2639,GREEN,0,1,1547,RED,6,20,1615,RED,56,20,459,RED,81,20,432
2640,RED,100,20,1547,GREEN,0,20,1615,RED,25,20,459,RED,75,20,432
2641,RED,99,20,1547,GREEN,0,19,1623,RED,24,20,459,RED,74,20,432
2642,RED,98,20,1547,GREEN,0,18,1629,RED,23,20,459,RED,73,20,432
2643,RED,97,20,1547,GREEN,0,17,1633,RED,22,20,459,RED,72,20,432
2644,RED,96,20,1547,GREEN,0,16,1638,RED,21,20,459,RED,71,20,432
2645,RED,95,20,1547,GREEN,0,15,1642,RED,20,20,459,RED,70,20,432
2646,RED,94,20,1547,GREEN,0,14,1646,RED,19,20,459,RED,69,20,432
2647,RED,93,20,1547,GREEN,0,13,1649,RED,18,20,459,RED,68,20,432
2648,RED,92,20,1547,GREEN,0,12,1651,RED,17,20,459,RED,67,20,432
2649,RED,91,20,1547,GREEN,0,11,1653,RED,16,20,459,RED,66,20,432
2650,RED,90,20,1547,GREEN,0,10,1655,RED,15,20,459,RED,65,20,432
2651,RED,89,20,1547,GREEN,0,9,1658,RED,14,20,459,RED,64,20,432
